row_id,dataset_id,city,country,tile_id,latitude,longitude,target_road_segments,target_intersection_nodes,highway_ways,major_road_ways,building_ways,poi_objects,park_objects,water_objects,landuse_residential,landuse_commercial,landuse_industrial,landuse_retail
satca_122::Doha::4331,satca_osm_truth_122,Doha,Qatar,4331,25.2854,51.516055,932.0,39.0,144.0,27.0,113.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4332,satca_osm_truth_122,Doha,Qatar,4332,25.2854,51.521036,688.0,27.0,111.0,3.0,59.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4333,satca_osm_truth_122,Doha,Qatar,4333,25.2854,51.526018,973.0,78.0,203.0,35.0,97.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4334,satca_osm_truth_122,Doha,Qatar,4334,25.2854,51.531,852.0,42.0,181.0,30.0,218.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4335,satca_osm_truth_122,Doha,Qatar,4335,25.2854,51.535982,886.0,57.0,209.0,29.0,107.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4336,satca_osm_truth_122,Doha,Qatar,4336,25.2854,51.540964,951.0,47.0,188.0,30.0,151.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4337,satca_osm_truth_122,Doha,Qatar,4337,25.2854,51.545945,902.0,72.0,201.0,60.0,151.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4338,satca_osm_truth_122,Doha,Qatar,4338,25.2854,51.550927,1258.0,32.0,149.0,3.0,37.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4339,satca_osm_truth_122,Doha,Qatar,4339,25.289905,51.506091,1081.0,44.0,174.0,13.0,53.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Doha::4340,satca_osm_truth_122,Doha,Qatar,4340,25.289905,51.511073,1378.0,45.0,175.0,9.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4341,satca_osm_truth_122,Doha,Qatar,4341,25.289905,51.516055,1634.0,41.0,190.0,40.0,45.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4342,satca_osm_truth_122,Doha,Qatar,4342,25.289905,51.521036,2040.0,32.0,163.0,28.0,51.0,8.0,15.0,0.0,0.0,1.0,0.0,0.0
satca_122::Doha::4343,satca_osm_truth_122,Doha,Qatar,4343,25.289905,51.526018,656.0,26.0,101.0,21.0,26.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0
satca_122::Doha::4344,satca_osm_truth_122,Doha,Qatar,4344,25.289905,51.531,1375.0,66.0,254.0,44.0,47.0,26.0,18.0,0.0,1.0,2.0,0.0,0.0
satca_122::Doha::4345,satca_osm_truth_122,Doha,Qatar,4345,25.289905,51.535982,1323.0,52.0,218.0,33.0,38.0,96.0,20.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4346,satca_osm_truth_122,Doha,Qatar,4346,25.289905,51.540964,1191.0,62.0,204.0,29.0,115.0,71.0,39.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4347,satca_osm_truth_122,Doha,Qatar,4347,25.289905,51.545945,1403.0,74.0,241.0,38.0,69.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4348,satca_osm_truth_122,Doha,Qatar,4348,25.289905,51.550927,331.0,5.0,40.0,0.0,7.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4349,satca_osm_truth_122,Doha,Qatar,4349,25.294409,51.506091,1389.0,44.0,175.0,8.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4350,satca_osm_truth_122,Doha,Qatar,4350,25.294409,51.511073,2223.0,47.0,203.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4351,satca_osm_truth_122,Doha,Qatar,4351,25.294409,51.516055,3040.0,22.0,176.0,26.0,20.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4352,satca_osm_truth_122,Doha,Qatar,4352,25.294409,51.521036,2408.0,25.0,135.0,5.0,19.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4353,satca_osm_truth_122,Doha,Qatar,4353,25.294409,51.526018,319.0,2.0,23.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4354,satca_osm_truth_122,Doha,Qatar,4354,25.294409,51.531,381.0,8.0,79.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4355,satca_osm_truth_122,Doha,Qatar,4355,25.294409,51.535982,462.0,21.0,124.0,0.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4356,satca_osm_truth_122,Doha,Qatar,4356,25.294409,51.540964,867.0,19.0,126.0,0.0,15.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4357,satca_osm_truth_122,Doha,Qatar,4357,25.294409,51.545945,1441.0,35.0,143.0,0.0,13.0,5.0,9.0,0.0,0.0,0.0,2.0,0.0
satca_122::Doha::4358,satca_osm_truth_122,Doha,Qatar,4358,25.294409,51.550927,204.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
satca_122::Doha::4359,satca_osm_truth_122,Doha,Qatar,4359,25.298914,51.506091,863.0,20.0,107.0,10.0,39.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4360,satca_osm_truth_122,Doha,Qatar,4360,25.298914,51.511073,1410.0,3.0,91.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4361,satca_osm_truth_122,Doha,Qatar,4361,25.298914,51.516055,3091.0,23.0,229.0,25.0,29.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4362,satca_osm_truth_122,Doha,Qatar,4362,25.298914,51.521036,923.0,14.0,73.0,7.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4363,satca_osm_truth_122,Doha,Qatar,4363,25.298914,51.526018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4364,satca_osm_truth_122,Doha,Qatar,4364,25.298914,51.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4365,satca_osm_truth_122,Doha,Qatar,4365,25.298914,51.535982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4366,satca_osm_truth_122,Doha,Qatar,4366,25.298914,51.540964,262.0,2.0,10.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4367,satca_osm_truth_122,Doha,Qatar,4367,25.298914,51.545945,527.0,8.0,44.0,0.0,22.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0
satca_122::Doha::4368,satca_osm_truth_122,Doha,Qatar,4368,25.298914,51.550927,1018.0,12.0,81.0,0.0,33.0,6.0,46.0,0.0,0.0,1.0,1.0,0.0
satca_122::Doha::4369,satca_osm_truth_122,Doha,Qatar,4369,25.303418,51.506091,1461.0,48.0,174.0,32.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4370,satca_osm_truth_122,Doha,Qatar,4370,25.303418,51.511073,2110.0,13.0,125.0,3.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4371,satca_osm_truth_122,Doha,Qatar,4371,25.303418,51.516055,3179.0,48.0,221.0,33.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4372,satca_osm_truth_122,Doha,Qatar,4372,25.303418,51.521036,94.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4373,satca_osm_truth_122,Doha,Qatar,4373,25.303418,51.526018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4374,satca_osm_truth_122,Doha,Qatar,4374,25.303418,51.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4375,satca_osm_truth_122,Doha,Qatar,4375,25.303418,51.535982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4376,satca_osm_truth_122,Doha,Qatar,4376,25.303418,51.540964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4377,satca_osm_truth_122,Doha,Qatar,4377,25.303418,51.545945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Doha::4378,satca_osm_truth_122,Doha,Qatar,4378,25.303418,51.550927,456.0,4.0,36.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4379,satca_osm_truth_122,Jeddah,Saudi Arabia,4379,21.463277,39.168295,88.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4380,satca_osm_truth_122,Jeddah,Saudi Arabia,4380,21.463277,39.173136,114.0,0.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4381,satca_osm_truth_122,Jeddah,Saudi Arabia,4381,21.463277,39.177977,338.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4382,satca_osm_truth_122,Jeddah,Saudi Arabia,4382,21.463277,39.182818,169.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4383,satca_osm_truth_122,Jeddah,Saudi Arabia,4383,21.463277,39.187659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4384,satca_osm_truth_122,Jeddah,Saudi Arabia,4384,21.463277,39.1925,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4385,satca_osm_truth_122,Jeddah,Saudi Arabia,4385,21.463277,39.197341,255.0,5.0,30.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4386,satca_osm_truth_122,Jeddah,Saudi Arabia,4386,21.463277,39.202182,79.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4387,satca_osm_truth_122,Jeddah,Saudi Arabia,4387,21.463277,39.207023,112.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4388,satca_osm_truth_122,Jeddah,Saudi Arabia,4388,21.463277,39.211864,96.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4389,satca_osm_truth_122,Jeddah,Saudi Arabia,4389,21.467782,39.168295,109.0,1.0,15.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4390,satca_osm_truth_122,Jeddah,Saudi Arabia,4390,21.467782,39.173136,258.0,0.0,21.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4391,satca_osm_truth_122,Jeddah,Saudi Arabia,4391,21.467782,39.177977,373.0,3.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4392,satca_osm_truth_122,Jeddah,Saudi Arabia,4392,21.467782,39.182818,325.0,1.0,19.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4393,satca_osm_truth_122,Jeddah,Saudi Arabia,4393,21.467782,39.187659,106.0,0.0,7.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4394,satca_osm_truth_122,Jeddah,Saudi Arabia,4394,21.467782,39.1925,106.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4395,satca_osm_truth_122,Jeddah,Saudi Arabia,4395,21.467782,39.197341,85.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4396,satca_osm_truth_122,Jeddah,Saudi Arabia,4396,21.467782,39.202182,69.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4397,satca_osm_truth_122,Jeddah,Saudi Arabia,4397,21.467782,39.207023,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4398,satca_osm_truth_122,Jeddah,Saudi Arabia,4398,21.467782,39.211864,78.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4399,satca_osm_truth_122,Jeddah,Saudi Arabia,4399,21.472286,39.168295,31.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4400,satca_osm_truth_122,Jeddah,Saudi Arabia,4400,21.472286,39.173136,141.0,2.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4401,satca_osm_truth_122,Jeddah,Saudi Arabia,4401,21.472286,39.177977,183.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4402,satca_osm_truth_122,Jeddah,Saudi Arabia,4402,21.472286,39.182818,197.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4403,satca_osm_truth_122,Jeddah,Saudi Arabia,4403,21.472286,39.187659,53.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4404,satca_osm_truth_122,Jeddah,Saudi Arabia,4404,21.472286,39.1925,106.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4405,satca_osm_truth_122,Jeddah,Saudi Arabia,4405,21.472286,39.197341,129.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4406,satca_osm_truth_122,Jeddah,Saudi Arabia,4406,21.472286,39.202182,168.0,4.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4407,satca_osm_truth_122,Jeddah,Saudi Arabia,4407,21.472286,39.207023,55.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4408,satca_osm_truth_122,Jeddah,Saudi Arabia,4408,21.472286,39.211864,115.0,1.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4409,satca_osm_truth_122,Jeddah,Saudi Arabia,4409,21.476791,39.168295,68.0,2.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4410,satca_osm_truth_122,Jeddah,Saudi Arabia,4410,21.476791,39.173136,108.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4411,satca_osm_truth_122,Jeddah,Saudi Arabia,4411,21.476791,39.177977,442.0,5.0,35.0,16.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4412,satca_osm_truth_122,Jeddah,Saudi Arabia,4412,21.476791,39.182818,557.0,3.0,35.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4413,satca_osm_truth_122,Jeddah,Saudi Arabia,4413,21.476791,39.187659,356.0,0.0,26.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4414,satca_osm_truth_122,Jeddah,Saudi Arabia,4414,21.476791,39.1925,295.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4415,satca_osm_truth_122,Jeddah,Saudi Arabia,4415,21.476791,39.197341,140.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4416,satca_osm_truth_122,Jeddah,Saudi Arabia,4416,21.476791,39.202182,81.0,1.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4417,satca_osm_truth_122,Jeddah,Saudi Arabia,4417,21.476791,39.207023,115.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4418,satca_osm_truth_122,Jeddah,Saudi Arabia,4418,21.476791,39.211864,194.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4419,satca_osm_truth_122,Jeddah,Saudi Arabia,4419,21.481295,39.168295,53.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4420,satca_osm_truth_122,Jeddah,Saudi Arabia,4420,21.481295,39.173136,89.0,1.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4421,satca_osm_truth_122,Jeddah,Saudi Arabia,4421,21.481295,39.177977,297.0,4.0,31.0,15.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4422,satca_osm_truth_122,Jeddah,Saudi Arabia,4422,21.481295,39.182818,194.0,3.0,31.0,4.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4423,satca_osm_truth_122,Jeddah,Saudi Arabia,4423,21.481295,39.187659,292.0,8.0,58.0,4.0,37.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4424,satca_osm_truth_122,Jeddah,Saudi Arabia,4424,21.481295,39.1925,65.0,0.0,8.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4425,satca_osm_truth_122,Jeddah,Saudi Arabia,4425,21.481295,39.197341,304.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4426,satca_osm_truth_122,Jeddah,Saudi Arabia,4426,21.481295,39.202182,90.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4427,satca_osm_truth_122,Jeddah,Saudi Arabia,4427,21.481295,39.207023,111.0,0.0,10.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4428,satca_osm_truth_122,Jeddah,Saudi Arabia,4428,21.481295,39.211864,180.0,0.0,21.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4429,satca_osm_truth_122,Jeddah,Saudi Arabia,4429,21.4858,39.168295,117.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4430,satca_osm_truth_122,Jeddah,Saudi Arabia,4430,21.4858,39.173136,250.0,2.0,19.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4431,satca_osm_truth_122,Jeddah,Saudi Arabia,4431,21.4858,39.177977,274.0,3.0,27.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4432,satca_osm_truth_122,Jeddah,Saudi Arabia,4432,21.4858,39.182818,357.0,8.0,66.0,14.0,40.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Jeddah::4433,satca_osm_truth_122,Jeddah,Saudi Arabia,4433,21.4858,39.187659,377.0,15.0,80.0,1.0,119.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4434,satca_osm_truth_122,Jeddah,Saudi Arabia,4434,21.4858,39.1925,132.0,1.0,22.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Jeddah::4435,satca_osm_truth_122,Jeddah,Saudi Arabia,4435,21.4858,39.197341,336.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4436,satca_osm_truth_122,Jeddah,Saudi Arabia,4436,21.4858,39.202182,260.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4437,satca_osm_truth_122,Jeddah,Saudi Arabia,4437,21.4858,39.207023,184.0,1.0,19.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4438,satca_osm_truth_122,Jeddah,Saudi Arabia,4438,21.4858,39.211864,58.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4439,satca_osm_truth_122,Jeddah,Saudi Arabia,4439,21.490305,39.168295,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4440,satca_osm_truth_122,Jeddah,Saudi Arabia,4440,21.490305,39.173136,266.0,1.0,28.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4441,satca_osm_truth_122,Jeddah,Saudi Arabia,4441,21.490305,39.177977,293.0,5.0,27.0,6.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Jeddah::4442,satca_osm_truth_122,Jeddah,Saudi Arabia,4442,21.490305,39.182818,302.0,0.0,26.0,9.0,51.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
satca_122::Jeddah::4443,satca_osm_truth_122,Jeddah,Saudi Arabia,4443,21.490305,39.187659,372.0,5.0,51.0,12.0,40.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
satca_122::Jeddah::4444,satca_osm_truth_122,Jeddah,Saudi Arabia,4444,21.490305,39.1925,76.0,1.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4445,satca_osm_truth_122,Jeddah,Saudi Arabia,4445,21.490305,39.197341,296.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4446,satca_osm_truth_122,Jeddah,Saudi Arabia,4446,21.490305,39.202182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4447,satca_osm_truth_122,Jeddah,Saudi Arabia,4447,21.490305,39.207023,159.0,1.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4448,satca_osm_truth_122,Jeddah,Saudi Arabia,4448,21.490305,39.211864,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4449,satca_osm_truth_122,Jeddah,Saudi Arabia,4449,21.494809,39.168295,219.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4450,satca_osm_truth_122,Jeddah,Saudi Arabia,4450,21.494809,39.173136,283.0,1.0,41.0,9.0,33.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4451,satca_osm_truth_122,Jeddah,Saudi Arabia,4451,21.494809,39.177977,254.0,6.0,36.0,3.0,51.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
satca_122::Jeddah::4452,satca_osm_truth_122,Jeddah,Saudi Arabia,4452,21.494809,39.182818,173.0,4.0,33.0,6.0,17.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Jeddah::4453,satca_osm_truth_122,Jeddah,Saudi Arabia,4453,21.494809,39.187659,211.0,3.0,37.0,7.0,34.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
satca_122::Jeddah::4454,satca_osm_truth_122,Jeddah,Saudi Arabia,4454,21.494809,39.1925,110.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4455,satca_osm_truth_122,Jeddah,Saudi Arabia,4455,21.494809,39.197341,361.0,0.0,20.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4456,satca_osm_truth_122,Jeddah,Saudi Arabia,4456,21.494809,39.202182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4457,satca_osm_truth_122,Jeddah,Saudi Arabia,4457,21.494809,39.207023,247.0,5.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4458,satca_osm_truth_122,Jeddah,Saudi Arabia,4458,21.494809,39.211864,156.0,0.0,16.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4459,satca_osm_truth_122,Jeddah,Saudi Arabia,4459,21.499314,39.168295,338.0,1.0,22.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4460,satca_osm_truth_122,Jeddah,Saudi Arabia,4460,21.499314,39.173136,290.0,0.0,31.0,13.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4461,satca_osm_truth_122,Jeddah,Saudi Arabia,4461,21.499314,39.177977,241.0,2.0,26.0,2.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4462,satca_osm_truth_122,Jeddah,Saudi Arabia,4462,21.499314,39.182818,379.0,12.0,51.0,11.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4463,satca_osm_truth_122,Jeddah,Saudi Arabia,4463,21.499314,39.187659,157.0,2.0,31.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4464,satca_osm_truth_122,Jeddah,Saudi Arabia,4464,21.499314,39.1925,455.0,3.0,31.0,5.0,50.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
satca_122::Jeddah::4465,satca_osm_truth_122,Jeddah,Saudi Arabia,4465,21.499314,39.197341,261.0,3.0,36.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4466,satca_osm_truth_122,Jeddah,Saudi Arabia,4466,21.499314,39.202182,232.0,2.0,24.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4467,satca_osm_truth_122,Jeddah,Saudi Arabia,4467,21.499314,39.207023,102.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4468,satca_osm_truth_122,Jeddah,Saudi Arabia,4468,21.499314,39.211864,327.0,5.0,27.0,11.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
satca_122::Jeddah::4469,satca_osm_truth_122,Jeddah,Saudi Arabia,4469,21.503818,39.168295,161.0,0.0,18.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4470,satca_osm_truth_122,Jeddah,Saudi Arabia,4470,21.503818,39.173136,194.0,2.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satca_122::Jeddah::4471,satca_osm_truth_122,Jeddah,Saudi Arabia,4471,21.503818,39.177977,253.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
